id,label,lower_letter_count,upper_letter_count,digital_count,symbol_count
138434,0,0,2,9,1
69132,0,0,0,0,0
31986,0,0,0,0,0
281082,0,0,0,0,0
223743,0,0,0,11,0
211286,0,0,3,7,0
222180,0,0,0,10,0
276771,0,0,2,9,0
162106,0,0,0,0,0
32699,0,1,0,11,1
291074,0,0,0,0,0
272534,0,16,3,23,0
60362,0,0,0,0,0
56917,0,0,0,0,0
1242,0,0,0,0,0
268709,0,0,3,9,0
266797,0,0,2,9,0
263882,0,0,0,0,0
141706,1,0,0,0,0
48423,0,10,4,21,2
196951,0,0,2,10,0
169352,1,0,0,0,0
246672,0,0,0,3,1
99364,0,0,0,0,0
258383,0,0,0,0,0
217535,0,0,1,10,1
249687,0,0,0,0,0
85850,0,0,2,8,1
228598,0,0,2,10,0
113229,0,0,0,0,0
213848,0,0,0,0,0
224375,1,0,0,0,0
101699,0,0,1,12,0
146240,0,0,0,10,0
206181,1,0,0,0,1
149153,0,0,1,11,0
76364,0,0,0,0,0
1480,0,0,0,0,0
256498,0,0,0,0,0
199417,0,1,1,10,0
118696,1,0,0,0,0
271255,0,0,0,0,0
202774,0,0,7,0,0
136852,0,0,3,30,0
32674,0,0,1,10,0
157760,1,0,0,0,0
1846,0,0,1,8,1
236865,1,7,0,1,1
12496,1,0,0,0,0
170392,0,0,0,0,0
63510,1,0,0,0,0
277132,0,2,0,11,0
171966,0,0,0,11,0
171154,0,0,3,9,0
216263,0,0,0,0,0
39870,0,88,15,58,9
94765,0,0,0,0,0
86445,0,0,0,2,0
161914,0,1,0,11,1
32208,0,0,0,0,0
255243,0,0,0,0,0
270972,1,0,0,0,0
126587,0,5,0,20,0
293410,1,0,1,9,0
190239,0,1,2,10,0
38282,0,0,0,0,0
304213,0,0,0,0,0
10734,0,0,1,11,0
66115,1,0,0,0,0
59900,0,0,0,0,0
132224,1,0,0,0,0
73762,0,0,0,0,0
119856,0,0,0,0,0
115073,0,0,0,0,0
118960,0,0,3,8,0
4962,0,0,0,0,0
256850,0,1,2,9,0
158595,0,0,0,0,0
59142,0,0,1,10,0
301256,0,0,0,0,0
123879,0,1,2,9,0
35603,0,0,0,0,0
154696,0,0,0,0,0
109677,0,0,0,0,0
44304,0,2,1,11,1
201020,0,0,0,0,0
25681,0,10,0,0,0
271787,0,1,1,10,0
5585,0,0,2,9,0
191160,0,0,4,8,0
18098,0,0,1,10,0
269008,0,0,1,10,0
205508,1,0,2,7,2
110986,1,0,1,9,1
21065,0,0,0,0,0
296870,0,0,0,0,0
207321,0,0,3,8,1
274115,0,0,2,9,0
146048,0,0,0,0,0
51974,0,0,0,0,0
282451,0,0,2,10,0
6458,0,0,0,0,0
199874,0,0,4,11,0
266964,0,0,0,0,0
161379,0,0,0,0,0
225374,0,0,0,0,0
253036,0,0,0,0,0
68465,0,0,0,0,0
299359,0,0,1,10,0
185050,1,0,0,0,0
277827,1,0,0,0,0
255549,0,0,0,0,0
220835,0,0,0,0,0
241274,0,0,0,0,0
166216,0,0,0,0,0
292604,1,3,0,0,0
185598,0,0,4,8,0
99519,0,0,1,10,0
184181,0,0,0,0,0
88806,0,0,0,0,0
140777,1,0,0,0,0
251766,0,0,0,0,0
226892,0,0,3,11,0
89365,0,0,0,0,0
281390,0,0,0,0,0
201238,0,0,5,6,0
194629,0,0,0,22,0
281070,0,0,0,11,0
101664,0,0,0,0,0
39256,0,1,1,9,0
47969,0,0,0,0,0
44795,1,0,0,0,0
206921,0,0,0,0,0
264698,0,0,0,0,0
27223,0,0,0,2,0
120940,0,0,0,0,0
249220,0,0,0,0,0
1583,0,0,0,0,0
191198,0,0,0,0,0
27234,0,0,0,0,0
20357,0,0,0,0,0
73901,0,2,0,0,0
20353,0,0,0,0,0
158447,0,0,0,0,0
156262,0,0,1,13,0
3460,1,2,0,0,0
260181,0,0,0,0,0
279096,0,0,0,0,0
197984,0,84,21,16,0
279311,1,0,0,0,0
87366,0,0,2,9,0
171526,0,0,0,11,1
192162,0,0,4,9,0
126144,0,0,3,8,4
296449,0,0,1,10,0
69654,0,0,0,0,0
233610,0,0,0,0,0
135106,1,0,0,0,0
10137,1,0,0,11,1
221281,0,0,0,0,0
225519,0,0,0,4,0
278914,0,0,2,9,0
183815,0,0,0,0,0
38167,0,0,1,10,0
306446,0,0,0,0,0
153267,0,0,6,11,1
162494,0,0,0,0,0
250915,1,0,0,10,0
46663,0,0,0,11,1
221493,0,0,0,0,0
281610,0,2,4,17,0
79231,0,0,0,0,0
50221,0,0,0,0,0
266361,0,0,3,10,0
156137,0,0,1,11,0
168928,1,0,0,0,0
126724,0,0,0,0,0
279968,0,0,1,17,0
299977,0,0,0,0,0
37179,0,0,1,11,1
25740,0,0,0,0,0
105650,1,0,2,9,0
131780,0,0,0,0,0
268799,0,0,2,9,0
252193,0,0,0,11,0
146707,0,0,0,0,0
72020,0,0,3,8,0
202745,0,5,0,7,0
277871,0,0,0,0,0
17515,0,0,0,0,0
86344,0,0,0,11,2
632,0,0,0,11,0
168399,0,0,0,0,0
167712,1,0,0,11,0
23696,0,0,0,0,0
177789,0,0,0,0,0
260662,0,0,0,0,0
89137,0,0,0,0,0
126690,0,0,0,0,0
189496,0,0,6,10,0
46683,0,0,0,0,0
300313,0,0,0,11,0
85924,0,15,1,8,9
156773,0,0,1,10,0
249616,0,0,0,0,0
5650,0,0,4,9,2
295437,0,0,2,11,0
104695,0,0,1,12,2
137214,0,1,1,10,0
157189,0,0,0,0,0
80924,0,0,2,9,0
236917,0,0,1,10,0
237071,0,0,1,9,0
301220,0,0,0,0,0
97706,0,0,0,0,0
153672,1,21,0,3,5
52474,1,0,0,0,4
28308,0,0,0,0,0
179940,0,0,3,8,0
70221,0,0,0,0,0
227140,0,0,2,9,0
170642,1,0,0,0,0
202871,0,0,0,0,0
247203,0,0,0,0,0
48174,0,2,1,10,0
115030,1,0,0,0,0
261532,1,0,0,0,0
207235,0,0,3,9,0
150872,0,0,6,10,1
190574,0,0,1,10,0
131973,0,0,2,9,0
127314,0,0,1,8,0
163564,0,4,1,25,0
7620,0,7,3,15,0
200403,0,0,1,10,0
283269,0,0,1,10,0
147317,0,0,0,0,0
9212,0,0,0,0,0
195778,1,0,0,0,0
82067,0,0,0,0,0
210259,0,0,0,11,0
306694,0,0,0,0,0
15716,1,0,0,0,0
73761,0,0,1,10,0
90092,0,0,0,0,0
178908,0,0,0,0,0
212190,0,0,0,0,0
26332,0,0,0,0,0
104911,0,0,0,0,0
76021,0,0,0,0,0
43438,0,0,0,0,0
106565,0,2,0,11,1
259420,0,2,1,2,1
219996,0,0,3,8,0
1633,0,0,1,10,0
3596,1,0,0,3,0
28392,1,0,0,0,0
37849,0,0,0,0,0
118304,0,0,0,0,0
174344,1,0,0,0,0
286917,0,0,2,9,0
118768,0,0,0,0,0
124153,0,0,0,0,0
215626,0,6,0,0,0
3720,0,0,2,9,0
250257,0,0,0,0,0
201355,1,3,0,7,0
131070,0,0,0,0,0
178515,1,0,0,0,0
120352,0,0,0,11,0
212384,0,0,0,0,0
150516,0,1,2,9,0
89468,0,10,0,4,0
286948,0,0,1,10,0
49385,0,0,0,0,0
35931,0,0,2,10,0
119871,0,0,0,0,0
30510,1,0,0,0,0
242440,0,0,0,11,0
32577,0,0,0,8,0
62359,0,0,0,0,0
240713,1,0,0,0,0
76618,1,0,0,0,0
183116,1,0,0,9,0
292999,0,0,0,0,0
303636,0,0,0,0,0
67038,1,0,0,0,0
305144,0,0,0,0,0
21990,0,0,0,0,0
176303,0,0,0,0,0
34463,0,0,0,0,0
226579,0,0,0,0,0
220366,0,0,0,0,0
107693,0,0,0,0,0
174010,0,0,0,11,0
203434,0,2,3,8,3
55515,0,0,1,12,0
133651,0,0,1,9,0
122130,0,0,0,0,0
55776,1,0,3,9,0
190328,0,5,0,0,0
241527,1,0,0,0,0
227987,0,0,0,0,0
45529,0,0,3,8,0
244996,0,0,0,0,0
20823,0,0,0,11,0
63589,0,0,5,8,1
191386,0,0,2,9,0
104315,0,0,0,0,0
163477,0,0,1,10,0
87932,1,0,2,7,0
203184,1,0,0,0,0
275813,0,0,0,0,0
243241,0,0,1,10,0
213135,0,0,0,11,0
251293,0,0,0,11,0
287037,0,0,0,0,0
85858,0,0,0,0,0
18681,0,0,4,6,0
241653,0,0,0,0,0
153233,0,0,0,0,0
200793,0,0,0,0,0
290527,0,0,3,8,0
100808,0,0,0,0,3
41639,1,0,2,10,0
68587,0,0,0,0,0
22253,0,0,0,0,0
141544,1,0,0,0,0
81932,0,0,0,10,0
295323,1,0,0,0,0
209940,0,0,0,0,0
82061,0,3,1,8,3
140512,0,0,0,11,0
173921,0,0,0,11,0
74523,1,3,3,13,0
111312,0,0,0,0,0
79116,0,0,0,0,0
240529,0,0,0,0,0
36845,0,0,0,0,0
213127,0,0,0,0,0
151966,0,0,0,0,0
212250,0,0,0,0,0
73294,1,0,0,7,0
100223,0,0,0,0,0
89035,0,93,16,17,8
161346,0,0,0,0,0
128979,0,0,12,7,5
59825,0,0,0,0,0
116047,0,0,1,10,0
191001,0,0,0,0,0
151804,0,0,1,10,0
284035,0,0,0,0,0
261175,0,0,0,0,0
40683,0,0,2,9,0
202015,0,0,2,9,0
69386,0,0,0,0,0
254450,0,0,2,9,1
82835,0,0,0,0,0
56835,0,0,0,0,0
179161,1,0,0,0,0
11693,0,0,4,11,0
269626,0,0,1,9,0
101279,1,0,0,0,0
166558,0,0,3,9,0
68203,0,0,0,0,0
125392,0,0,1,10,0
151472,0,0,0,12,1
284705,1,0,1,10,0
221652,0,0,0,0,0
280923,1,0,0,0,0
212213,1,0,0,0,0
181214,0,0,1,9,0
185399,0,0,0,11,0
262138,1,0,3,24,4
216425,0,0,2,9,0
35792,0,0,2,9,0
227171,0,0,0,9,0
209032,1,0,0,0,0
7664,1,0,0,0,0
91747,0,0,3,19,0
22262,0,0,0,0,0
29260,0,0,0,0,0
148295,0,0,0,0,0
238155,1,0,0,0,0
38169,0,1,0,9,0
277791,0,0,0,1,0
230547,0,1,3,9,1
83081,0,0,1,10,0
144982,0,0,0,0,0
97642,1,0,0,0,0
246808,0,0,2,10,1
229778,0,0,0,0,0
174936,0,0,0,0,0
12981,0,0,0,9,0
179444,1,0,0,0,0
195537,1,0,2,8,0
233045,0,0,0,0,0
275838,0,0,1,9,0
211521,0,0,6,11,0
192418,0,0,0,0,0
82107,1,0,0,0,0
247263,1,0,0,0,0
124813,0,0,2,26,0
93272,1,0,0,0,0
275096,1,0,0,0,0
233252,0,0,0,0,0
206134,1,0,0,0,0
184383,1,0,0,0,0
128131,0,0,0,0,0
111931,0,3,2,11,8
107440,0,0,0,0,0
231527,0,0,2,10,1
113902,0,0,0,0,0
157015,0,0,0,0,0
72579,0,0,0,0,0
21898,0,0,0,0,0
113795,0,0,0,0,0
172176,0,0,1,13,2
161954,0,0,0,0,0
40542,0,0,0,0,0
220183,0,0,2,7,0
150890,0,6,0,9,0
3551,1,0,0,0,0
33296,1,0,3,5,0
93206,0,1,0,11,0
130605,0,0,0,0,0
58660,0,0,3,8,0
44560,0,0,0,0,0
135311,0,0,0,0,0
218551,0,0,0,0,0
122059,0,0,0,0,0
175373,0,0,1,10,0
70828,0,0,2,10,0
89010,0,0,0,0,0
152594,0,0,2,7,0
165443,0,2,0,0,0
4113,0,3,0,9,0
105443,0,0,1,9,0
269031,0,0,3,9,0
204476,1,0,1,9,0
212310,1,0,0,0,0
66945,1,0,0,11,0
150182,0,0,1,10,0
261603,0,0,0,0,0
4607,1,2,0,0,0
32606,0,0,0,0,0
73851,0,0,0,0,0
136747,0,14,0,4,1
259222,0,0,0,0,0
197904,0,26,0,12,0
123006,0,0,0,0,0
247343,0,0,0,0,0
118099,0,0,0,13,0
181401,1,0,0,0,0
7456,0,0,2,12,0
92455,0,0,0,0,0
60517,0,0,0,0,0
275808,0,0,0,7,0
298907,0,0,0,0,0
11700,0,0,2,9,0
239986,1,0,0,0,0
156964,1,0,0,0,0
171409,0,0,3,9,1
270838,1,1,1,9,1
41700,0,0,0,0,0
90115,0,0,0,0,0
135599,0,0,2,9,0
271211,0,0,0,11,0
162615,0,0,0,11,0
293983,1,0,3,8,5
283251,0,0,1,10,0
304979,1,0,3,0,1
152219,1,0,0,0,0
164199,0,0,0,0,0
273832,0,0,0,0,0
51528,0,0,0,0,0
207827,1,0,0,0,0
13854,0,0,0,11,1
47002,0,0,0,0,0
211676,0,0,0,0,0
160302,1,0,3,0,0
114319,0,0,0,0,0
214574,0,0,0,0,0
138251,0,0,0,0,0
299967,0,0,0,0,0
270181,0,0,0,0,0
151156,0,0,3,8,0
191393,0,0,0,11,0
203002,0,0,0,0,0
173904,0,0,1,10,0
82655,0,0,4,10,0
42280,0,0,0,0,3
250683,0,8,9,8,1
199507,0,0,0,0,0
43855,1,0,0,0,0
265138,0,0,0,0,0
11850,0,0,1,10,0
178274,0,0,0,0,0
163101,0,0,0,0,0
80847,0,0,0,0,0
283333,0,0,1,10,0
266871,1,0,0,0,0
45083,0,0,1,10,0
141596,0,0,0,10,0
61571,0,0,0,0,0
79307,0,0,0,0,0
159632,0,0,0,13,0
195953,0,0,2,9,0
276242,0,1,0,7,0
278092,0,0,0,11,0
249300,0,0,0,0,0
87390,0,0,5,6,0
77652,1,0,2,8,0
250530,0,0,0,0,0
244272,1,0,1,10,0
132931,1,0,0,0,0
15973,0,0,0,0,0
198473,0,0,4,7,0
208802,0,0,0,0,0
20497,0,0,0,0,0
166658,0,0,0,0,0
279625,1,0,0,0,0
10322,0,0,0,0,0
189812,0,0,3,12,0
64685,0,0,0,0,0
285717,0,0,0,0,0
71295,0,0,0,0,0
295171,1,0,2,7,0
182253,0,0,0,0,0
74915,0,1,3,17,2
294025,0,0,0,0,0
155202,0,0,0,0,0
160037,0,0,0,0,0
297278,1,0,0,0,0
291169,0,0,0,11,0
287906,0,0,0,11,0
309338,0,0,2,9,3
9121,0,0,3,8,0
276736,1,0,2,8,0
132355,1,3,1,2,0
92356,1,0,0,0,0
222552,0,0,0,0,0
244367,0,0,0,0,0
51734,0,0,0,0,0
80842,1,0,1,8,0
28657,0,2,1,9,0
86867,0,0,1,10,0
181807,0,0,0,0,0
137564,0,0,0,0,0
262723,1,0,1,9,0
295215,1,0,2,9,0
70529,0,3,3,9,0
221036,0,0,0,0,0
84931,0,0,0,7,0
227984,0,0,3,20,0
200451,0,0,2,9,0
119171,0,0,0,0,0
128907,0,0,0,0,0
162829,0,0,0,0,0
16598,0,0,1,10,0
49711,0,0,1,10,0
84042,0,0,1,10,0
273613,1,0,0,0,0
101479,0,0,3,10,0
140787,0,0,1,10,0
3167,0,0,0,0,0
269355,0,0,2,9,0
177933,1,0,0,0,0
92272,0,0,0,0,0
184432,0,0,0,0,0
167607,0,0,0,0,0
89835,0,3,2,10,0
38968,0,0,1,10,1
204821,0,5,0,7,0
246189,0,4,0,11,0
100437,1,0,0,0,0
124788,0,0,0,0,0
36828,0,0,0,11,0
133508,0,1,1,8,0
246916,0,0,0,11,1
48707,1,0,0,0,0
26766,0,0,0,9,0
120530,0,0,0,0,0
293648,0,0,2,6,0
224574,1,0,2,11,1
155603,0,6,2,8,0
56679,0,0,0,0,0
66256,0,0,1,10,0
163969,0,0,0,0,0
222549,0,0,1,10,0
248185,0,0,0,11,0
282902,0,0,0,0,0
286568,1,0,1,10,0
206293,1,0,1,9,2
166791,0,0,0,0,1
277671,0,0,0,0,0
284661,0,0,0,0,0
111856,0,0,2,8,0
174300,0,0,0,0,0
219220,0,0,0,0,0
41921,0,0,0,0,0
214571,0,0,0,0,0
233323,0,0,2,11,0
191754,0,0,0,10,0
307260,0,0,0,1,0
103071,0,0,0,0,0
121879,0,0,3,8,1
61968,0,0,0,0,0
43322,0,1,0,11,1
140704,0,0,0,0,0
174803,0,0,3,8,0
180544,0,0,0,0,0
128849,1,5,1,5,0
237287,0,0,1,9,1
297895,0,0,0,0,0
120626,1,0,0,0,0
157713,1,0,0,0,0
195720,0,0,1,10,1
83716,0,0,0,0,0
281686,0,12,0,0,0
214742,0,0,1,10,5
290230,1,0,0,10,1
295781,0,1,2,9,0
103013,0,0,3,20,2
30740,0,0,2,9,0
119057,0,0,0,0,0
50328,0,15,1,16,0
231008,0,0,2,9,0
46429,0,0,0,0,0
209147,0,0,0,0,0
285355,0,5,6,11,0
85694,0,0,0,0,0
23694,0,0,0,0,0
200274,0,0,0,0,0
217957,0,0,0,0,0
134598,1,0,2,9,1
7746,0,12,1,11,1
179285,0,0,0,11,0
85128,0,0,1,10,0
174136,0,0,7,26,0
269181,1,0,0,0,0
149368,1,0,0,0,0
45034,0,45,2,0,1
132168,0,5,0,8,0
247268,0,0,5,16,0
106680,0,0,0,0,0
272185,0,0,1,10,1
200435,0,0,0,0,0
106641,0,0,0,0,0
141422,0,0,0,0,0
162380,0,0,0,10,0
157879,0,5,1,16,0
70364,0,0,0,11,0
96340,0,0,2,12,0
285067,0,0,0,0,0
67888,0,0,0,9,0
90560,0,0,0,0,0
187639,1,0,0,10,0
49419,1,0,0,0,0
8456,0,0,0,0,0
37126,1,0,2,9,0
243532,1,0,1,10,0
99502,0,0,0,0,0
80591,0,0,0,0,0
284606,0,0,0,0,0
277945,0,0,0,0,1
88732,0,0,0,0,0
159224,1,0,0,0,0
31356,0,0,4,7,0
244104,0,0,0,0,0
172489,1,1,0,10,0
219100,0,0,3,6,0
166622,0,0,0,0,0
151353,1,0,0,0,0
102490,0,0,0,0,0
122220,1,0,0,0,0
1864,0,1,2,8,0
117291,0,0,0,0,0
8286,0,0,1,10,2
238576,0,0,0,0,0
61115,0,2,2,19,1
149323,0,0,0,0,0
232917,0,0,0,0,0
93145,0,0,0,0,1
92992,0,0,2,9,0
252937,0,4,12,24,2
227123,0,0,0,0,0
95189,0,0,0,0,0
104801,0,3,2,23,0
224660,0,0,4,9,1
37821,0,0,0,0,0
229374,0,0,0,11,0
117596,0,0,0,0,0
112025,0,0,1,10,0
273318,1,0,0,0,0
201945,0,0,0,0,0
100016,0,0,0,0,0
252116,0,0,2,9,0
241748,0,0,0,0,0
189750,0,0,2,9,0
7333,0,0,1,10,0
235097,1,0,0,0,0
23945,0,0,0,11,0
115457,0,0,0,0,0
136292,0,0,0,11,0
233214,0,0,3,13,0
210098,0,0,0,0,0
256658,0,0,0,0,0
147103,1,1,1,9,0
20946,0,0,0,0,0
294762,0,0,1,10,0
67337,1,0,0,0,0
73357,1,0,0,0,0
176777,0,0,0,0,0
199574,0,0,0,0,0
247552,0,0,0,0,0
89222,0,0,0,0,0
277230,0,0,2,7,0
268009,0,0,1,13,0
234229,0,0,0,0,0
125153,0,0,1,10,0
128512,0,0,2,9,0
292939,1,0,4,8,0
138893,0,0,1,8,0
91567,0,0,0,0,0
225609,0,0,0,0,0
36082,0,0,0,0,0
40201,0,0,0,0,0
140503,0,0,0,0,0
138892,0,0,0,0,0
40739,1,0,4,32,0
30890,0,0,0,0,0
221502,0,0,0,0,0
300680,0,0,5,4,0
232307,0,0,2,10,0
86571,0,0,0,0,0
131401,0,0,0,0,0
86462,0,0,0,0,0
126161,0,2,0,11,0
245352,0,0,0,11,0
182874,1,0,0,0,0
156672,0,1,0,0,0
136611,0,0,0,0,0
39180,0,0,0,0,0
26858,0,0,0,0,0
156383,0,0,2,9,0
94531,0,0,0,0,0
254839,0,0,0,9,0
278707,0,1,1,0,1
270702,0,0,0,0,0
83046,0,0,3,13,1
24926,0,0,0,0,0
128992,0,0,1,10,0
236814,0,0,1,11,0
148589,0,0,0,0,0
154274,1,0,0,0,0
129206,0,2,1,7,8
204782,0,0,1,10,0
15452,1,0,0,0,0
15689,0,0,2,9,0
181954,1,0,0,0,0
263805,0,0,0,0,0
255085,0,0,1,10,0
291197,0,0,2,9,0
187634,0,4,3,19,7
190555,0,0,2,9,0
38369,0,0,0,0,0
201341,0,0,0,11,0
295000,1,0,2,1,2
59505,0,0,0,0,0
37882,1,0,0,0,0
39372,1,0,0,0,0
76423,0,0,0,0,0
290557,0,0,0,0,0
243231,0,0,2,8,0
138165,0,0,0,0,0
26458,1,0,0,0,0
220713,1,0,0,0,1
185253,0,0,0,0,0
288613,0,0,0,0,0
304051,0,0,0,0,0
243060,0,0,0,0,0
30307,0,0,0,0,0
123291,1,0,0,10,0
245050,1,0,0,0,0
221719,0,2,3,8,0
290581,0,1,3,7,0
258071,0,0,0,0,0
196846,1,0,0,0,0
214069,1,0,1,10,0
3635,0,0,2,8,0
292275,1,7,3,28,0
23012,1,0,0,0,0
246128,0,0,0,0,0
157704,0,0,1,10,0
181496,0,0,3,8,0
269307,0,14,1,16,2
74155,0,0,0,11,0
214683,0,0,2,11,0
121155,0,2,1,10,0
29722,0,0,0,0,0
13619,0,0,5,6,0
52960,1,0,0,0,0
190454,0,1,3,15,0
125005,0,0,0,0,0
40153,1,0,0,0,0
127721,0,21,4,11,2
185131,0,2,4,7,0
187684,0,0,0,0,0
268031,0,0,0,0,0
132795,0,0,0,0,0
32068,0,0,0,0,0
217296,0,0,4,9,1
1253,0,0,0,0,0
57132,1,0,0,0,0
238872,0,0,0,11,0
243956,1,0,0,0,0
228714,1,0,0,0,0
48646,0,0,0,0,0
230553,0,0,0,0,0
167191,1,0,0,0,0
123351,0,0,0,0,0
109221,0,0,0,11,0
184838,0,0,0,0,0
127943,0,7,2,9,1
188054,1,1,1,10,0
19522,0,0,0,0,0
269289,0,0,0,0,0
45426,0,0,0,0,0
239512,0,0,0,0,0
155290,0,0,1,10,0
84109,0,0,0,0,0
179445,1,0,0,0,0
296607,0,0,2,9,0
123040,1,0,1,1,4
30352,0,0,1,7,0
183095,0,0,1,10,0
218573,0,0,2,9,0
124165,0,0,2,8,0
134136,0,0,0,0,1
63699,0,0,0,0,0
95144,0,0,2,10,0
77648,0,0,2,9,3
25007,0,0,0,2,1
122526,0,0,0,0,0
264421,0,0,0,0,0
171779,0,0,0,0,0
74312,0,37,17,3,3
1004,0,0,0,0,0
167266,0,0,2,9,0
106123,0,0,0,0,0
116822,0,0,2,9,0
136592,0,0,0,0,0
7738,0,1,2,9,0
108890,0,6,1,9,1
290895,0,0,1,10,0
3078,0,0,0,0,0
305154,0,6,14,42,5
283901,0,0,0,0,0
157838,0,0,0,0,0
122530,0,0,0,19,1
65028,0,0,0,11,0
348,0,0,0,0,0
242539,0,0,0,0,0
113253,1,2,1,5,0
71028,1,0,0,0,0
190111,1,0,0,0,0
282585,0,0,1,10,0
254222,0,0,0,0,0
8841,1,0,0,0,0
139025,1,0,2,9,0
45219,0,0,2,9,0
217836,0,2,0,10,0
252228,0,0,0,0,2
196343,0,0,0,0,0
247429,1,0,0,0,0
56346,0,0,0,0,0
30701,0,0,0,12,1
70539,1,0,0,0,0
89872,0,0,1,8,0
45960,0,2,3,8,1
186044,0,10,1,9,1
299154,0,2,4,9,1
139551,0,0,0,0,0
92870,0,0,1,10,0
273675,0,0,0,0,0
131109,0,0,0,0,0
63360,0,0,0,11,0
167389,0,0,0,0,0
240670,0,0,1,0,1
268434,0,0,2,9,0
295791,0,0,0,0,0
125578,0,0,0,0,0
251172,1,0,0,0,0
255093,0,0,0,0,0
123200,0,0,0,0,0
273693,1,0,0,0,0
215642,1,0,2,9,0
244817,0,0,0,0,0
28134,0,0,0,0,0
104263,0,0,0,0,0
115150,0,0,2,10,0
297743,1,0,0,0,0
39016,1,0,0,0,0
308139,0,0,1,10,0
268972,0,0,0,0,0
111549,0,0,2,9,0
43846,0,0,0,0,0
119715,0,0,2,8,6
38718,0,0,1,10,0
185023,0,0,2,9,0
148216,1,0,2,0,0
183155,0,0,2,9,0
205699,0,0,0,0,0
73187,1,0,0,0,0
281656,0,0,0,0,0
266980,0,0,0,11,1
184299,0,0,3,9,1
212990,0,0,0,0,0
112791,0,0,3,17,0
37450,0,1,2,12,0
136728,0,0,0,0,0
212692,1,0,0,0,0
148138,0,0,0,0,0
137738,0,0,0,11,0
189752,0,0,3,26,4
245448,0,0,0,0,0
67543,0,2,0,0,1
110293,1,0,0,0,0
272317,1,0,0,0,0
158641,0,0,2,9,0
201872,1,0,0,0,0
163061,0,0,0,0,0
43582,1,0,0,0,0
308860,0,0,0,0,0
122685,0,0,0,0,0
149275,0,0,1,10,0
77039,0,0,0,0,0
26898,0,1,19,83,0
144334,1,0,0,9,0
3875,0,0,1,11,0
38602,0,0,0,0,0
240554,1,0,0,0,0
276235,0,0,0,0,0
5603,0,0,3,8,0
201755,0,0,2,11,0
76869,0,0,1,7,0
257301,0,0,0,0,0
258331,0,0,0,0,0
294658,0,0,0,0,0
161638,0,0,3,8,0
140178,1,0,0,0,0
14991,1,0,0,0,0
170816,1,0,1,10,0
207882,0,0,0,0,0
180301,0,2,0,8,0
163772,0,0,0,0,1
161140,0,0,1,11,1
3899,0,0,0,0,0
126506,1,0,0,0,0
261204,0,0,0,0,0
270259,0,0,0,0,0
61071,0,0,0,0,0
293447,0,0,0,0,0
280335,0,0,0,0,0
72521,0,0,0,0,0
232232,0,0,0,0,0
103441,0,0,0,11,0
91816,0,0,1,10,0
137838,0,4,3,8,0
22674,0,0,1,9,0
89571,0,0,1,10,0
255534,0,0,0,0,0
45817,0,0,0,0,0
36737,0,3,1,1,0
189943,1,0,0,0,0
14211,0,20,1,0,0
112042,0,0,1,10,0
178869,1,0,1,0,0
163304,0,0,0,0,0
223618,0,0,2,9,0
135886,0,0,1,9,0
237277,0,0,1,10,0
283011,0,0,0,0,0
108554,0,0,0,0,0
66659,1,2,0,0,0
196549,0,0,0,0,0
69218,1,0,0,0,0
32850,0,0,0,0,0
262231,1,0,0,0,0
252732,1,0,0,3,0
231002,0,0,0,11,0
99923,0,0,0,3,0
141003,0,0,4,0,0
152002,0,0,1,9,0
294567,1,0,0,0,0
94405,0,0,0,0,0
16954,0,0,2,9,0
28979,1,0,0,1,0
212585,0,0,0,0,1
93532,0,0,0,11,0
50161,0,1,1,14,1
280376,0,0,0,0,0
134246,0,0,2,9,1
258166,0,0,0,0,0
223866,0,0,1,9,0
29455,1,20,5,19,0
45179,0,0,2,12,0
49684,0,0,0,0,0
210341,0,0,0,0,0
62115,0,0,0,0,0
286132,1,0,0,0,0
176746,0,0,0,0,0
206016,0,0,3,20,0
169070,0,0,2,9,0
83811,0,0,0,0,0
144836,0,3,1,10,0
63314,0,0,1,8,0
33783,0,0,3,9,0
114861,0,3,1,12,0
118485,1,0,0,0,0
248401,0,0,0,0,0
148231,0,0,0,0,0
225678,0,0,0,0,0
131094,0,0,0,0,0
148063,0,0,0,0,0
194831,0,0,0,11,0
24059,0,0,3,9,1
290435,0,0,3,10,0
248100,0,0,0,0,0
56714,0,0,0,0,0
252909,0,0,0,0,0
66757,0,0,0,0,0
91103,1,0,0,11,0
116004,0,0,0,0,0
9240,1,0,0,0,0
216724,0,0,1,10,0
148595,0,0,0,0,0
24377,0,0,1,10,1
39918,0,0,1,10,0
156301,0,0,4,29,0
270513,0,0,0,0,0
12631,0,0,0,0,0
72257,0,0,1,10,0
239855,1,0,0,0,0
280833,1,0,1,10,0
195205,1,0,0,0,0
185884,0,0,0,0,0
108711,0,0,0,0,0
219217,0,0,1,10,0
124177,0,0,0,0,0
235183,0,0,2,11,2
54684,0,0,0,0,0
58716,0,0,0,0,0
252884,0,0,0,0,0
172716,0,0,1,10,0
2947,1,0,0,0,0
109020,0,0,0,0,0
296327,0,0,2,9,0
36692,1,0,0,0,0
97076,0,1,4,9,0
81162,0,0,0,0,0
297824,0,0,0,0,0
269437,0,0,0,0,0
82411,0,0,0,11,0
219539,0,0,0,15,0
138169,0,0,0,0,0
182810,0,0,0,0,0
200601,0,0,0,0,0
49546,1,0,0,0,0
190811,0,0,0,10,1
37951,0,1,5,15,0
249438,0,0,1,9,0
23336,0,0,0,0,0
