train id,test id
135934,166979
136721,227940
137734,139331
137820,265894
138153,39498
138287,149748
138419,205922
138608,69354
139041,96342
139204,243756
140287,15816
140528,95920
140989,185314
141742,34041
142705,96051
143956,188490
144993,89125
145600,129340
146013,197600
146234,6218
146773,8052
147272,156224
147460,244156
147675,274756
148033,58492
148173,295271
148442,147785
148703,103599
148924,206005
149125,64340
150077,56722
150878,302738
150910,28834
151533,247235
151540,266478
151977,6870
152342,94397
153694,58703
155064,276371
156217,248443
156319,172015
156690,61789
156744,268174
156831,138713
156841,298993
156996,141562
157826,155626
157954,239999
158111,166034
158849,125898
160085,295350
160102,72951
160245,207254
160798,259773
160841,242759
161031,233840
161389,179747
162045,103565
162199,69989
162601,79576
162640,116310
162832,6762
163026,193375
163515,192237
163670,293693
164102,104348
164813,149339
165025,103893
165281,203974
165532,251360
165573,278117
166484,23860
168691,61124
168791,94742
168932,58959
168933,298953
170041,16334
170989,88415
171037,23650
171068,79986
171590,298678
171765,233148
171851,29145
171899,178040
172735,83331
172751,109938
172812,236133
173398,170517
174078,267159
174548,129908
174689,84578
174876,119870
174984,246387
175271,125923
175311,101247
175422,263418
175772,100555
176097,142636
176386,143780
176517,159269
176887,184365
177245,167233
177265,144388
179514,143733
179737,53964
180174,40699
180200,92122
180814,58714
181923,306661
181990,73636
182271,137282
182670,67436
183064,108689
183066,44274
183322,233472
183535,119934
184218,58419
184412,133928
184989,180876
185000,185081
185132,20805
185421,123412
186063,132949
186356,98700
186617,257664
186909,146635
186948,233678
187331,120661
187332,245517
187751,304313
187995,227616
188048,192910
189238,107717
189821,24453
189832,27240
190553,72433
190963,233495
191344,277120
192200,263293
192207,112677
192326,281006
192371,193205
192411,124879
192649,29355
193360,276933
193486,270387
194656,89585
194918,258105
194950,284408
195356,220707
196119,93248
196443,119355
196994,119795
197842,65881
198464,120056
198934,4082
199026,287550
199157,238289
199652,70792
199844,61363
200182,189916
200248,251915
200457,233815
201023,91604
201643,284738
201805,288740
201934,125565
202013,199224
202593,183653
202870,126168
203553,227511
203753,110292
203879,135534
204002,80260
204322,22628
206817,67596
207036,142188
207063,283131
207171,156815
207541,27176
207548,110247
207791,263225
208050,285735
208739,280634
208863,169553
209024,225071
209157,164184
210513,70450
210521,224125
210815,6887
210947,44855
211220,14403
211570,271698
211697,159722
211841,137552
211869,197686
212653,25050
212840,154744
213290,232342
214054,249015
214343,133736
214633,32850
215475,161749
215477,31135
215588,244110
216455,128989
216545,258274
217983,115664
218314,23299
218745,264039
218837,231634
219106,180729
219277,32806
219971,183294
220749,263166
220931,160729
221078,273173
221684,192435
222771,306771
223029,122347
223118,228959
223179,230413
223187,28780
223417,196728
224032,162842
224036,131854
224161,216640
224638,45614
225741,178982
225817,197189
225892,190104
226135,254716
226453,112222
227866,79341
228410,279053
228564,133998
228720,185142
228898,122877
229099,55854
229144,239893
229149,156757
229867,128005
229902,197521
230624,197428
230638,104341
230801,241424
231053,289689
231372,272
231720,26962
232903,276098
233660,225472
234435,286910
234551,177888
236100,91880
236515,122635
237514,105103
237526,152920
237537,136514
238234,235311
239417,97883
239782,166571
239902,45094
240328,251747
240490,241401
240981,47780
241131,24840
241650,211313
242106,201708
242218,169803
242583,101357
242672,180847
243250,157618
243798,74923
243869,282845
244138,176508
245098,80843
245673,49123
246322,168465
246341,195651
246640,234989
247273,114546
247449,123245
247475,230819
248186,26342
248462,118443
248509,80859
248842,193227
248908,236383
248969,122392
249067,153101
249660,302167
249695,269363
249841,195964
250061,956
250265,32660
250301,263220
250437,278159
250454,126629
250795,181339
251317,31709
252127,143300
252171,175394
252530,292092
253115,160378
253858,300658
255006,45210
255625,1889
257060,49309
257230,113556
257649,113415
257790,26453
258136,227552
258229,92302
258425,296930
258783,244329
259023,164530
259476,39085
259537,162708
259933,124223
260599,283353
260957,152984
260977,121308
261391,266306
262444,13568
262546,220574
263467,276512
264210,160543
264437,292640
264713,148779
264720,276396
264888,57054
265995,90214
266872,219219
267400,228870
267780,77681
267963,170663
268166,247544
268889,105949
269103,46370
269370,27496
269902,285247
269918,146726
270484,256835
270638,16659
271170,154563
271772,127746
272172,43736
272911,65839
273561,5917
273665,164001
273699,19244
273721,49544
273903,4452
274343,271216
275087,143499
276270,59329
277137,181228
277172,103275
277197,16636
278097,158991
278113,106234
278278,92728
278670,210435
278863,106448
280111,46142
280346,144915
281023,234124
281196,76199
281639,207948
282471,135176
282536,16501
283285,218456
283336,277405
283359,104462
283811,141933
283848,189759
284262,90814
284790,181893
284827,170414
284873,1562
285715,115294
285825,130378
285846,282289
286202,20753
286652,193242
286671,134935
286814,192695
287039,234512
287257,52414
287305,232795
287340,222852
287800,271559
287881,256244
287963,262844
288489,172251
290271,49609
292207,241303
292351,54569
292684,266346
292907,71678
292974,129493
292982,88692
293001,187995
293244,19862
293454,53874
293743,117460
294873,161801
296280,181930
296768,82712
297015,74912
297036,166476
297102,63517
297448,235540
298254,176696
298307,146228
298798,4567
298917,197322
300117,278667
300215,121647
300310,138983
300902,108018
301023,185276
301352,157685
301937,306133
301956,7646
301975,105910
302218,279867
302660,151545
303742,132800
303830,188738
303998,166457
304019,49885
304033,300256
304154,247745
304231,161875
304779,146421
305153,150704
305179,31054
306182,258459
307768,163358
308069,125995
308159,56170
308212,276821
308336,10587
308899,102997
309181,192447
309645,271972
147,221039
382,180156
626,185746
981,218141
1010,141414
1102,28416
2038,178272
2357,109059
2802,255486
2918,224477
2935,67252
3310,30700
3329,57577
3509,196895
3655,28469
3838,131831
3976,72237
4399,153443
4819,159319
5667,24597
5807,39164
5878,109253
6173,189
6295,70773
6731,242224
7228,153044
7565,302758
7849,288330
8071,140947
8741,307202
8903,234277
9157,101595
9360,291601
9410,156278
10499,77389
10766,200369
10787,209157
11034,20561
11881,6628
11954,121957
12056,281667
12384,87052
12850,110502
12863,160773
12903,18860
12968,229388
13357,19483
13981,4977
14183,70014
14678,95918
14945,261086
15010,228998
15107,136572
15125,230001
15526,108353
15990,135191
16106,23897
16293,239256
16482,100272
16622,233633
16971,81162
17912,142423
18285,199357
18293,274605
18319,874
18619,92918
19040,26491
19063,119321
19082,102615
19666,237024
19764,36862
19839,93607
20774,107353
21457,272256
21490,5766
21752,161954
22374,123500
23785,196978
24227,242648
24703,17570
25040,238075
25048,206737
25274,212001
25735,198998
25774,283029
25785,157052
25946,153829
27218,40351
27258,281683
27302,87907
28006,266168
29259,119922
30160,122661
30214,49272
30468,227426
30567,160948
30649,180835
30669,177033
31222,120649
31423,289172
31462,179265
31509,8884
31599,215607
31807,219641
31935,6081
32403,163130
32503,297895
32825,111293
32894,155366
34061,180050
34173,84741
34748,240823
35482,7852
35640,31619
35749,306428
36141,150801
36205,288701
36923,68670
36948,289701
37165,150257
37611,139233
38141,149824
38253,261614
38648,295744
38749,65245
38909,125442
40256,264407
40425,305924
40973,194138
41291,91178
41334,118624
42856,115935
42917,50349
42962,233097
43144,5827
43987,75903
45398,104209
45564,41863
45672,112384
46117,83696
46984,242228
47150,231102
47670,146177
48016,31200
48234,202249
48248,234727
48588,306662
48591,11280
48605,256773
48845,101691
49599,275717
49797,251253
49873,111683
50132,24309
50304,73280
50635,130321
51054,210196
51860,284768
52604,120537
52682,103550
52839,194908
53160,95361
53215,151327
54056,198916
54200,22435
54361,257507
54388,77168
54862,24501
55209,83392
55490,193980
55584,62233
56476,131334
57183,33712
57367,50875
57791,10594
58465,14
59284,243431
59317,49607
60144,229023
60325,263439
60525,129241
61577,298302
62420,85460
62486,745
62522,94983
63764,113985
64034,209643
65844,231720
66138,2760
66856,236754
66980,194259
66983,132346
67147,265567
67861,120993
68151,127562
68473,223398
68568,47055
68722,227680
68937,32996
68981,28900
69074,117425
69695,142012
69932,237988
70540,283110
70994,119186
71510,31528
71538,220014
71657,183586
71750,257058
71826,148916
72213,274561
73036,142155
73095,144043
73129,210654
73681,249948
74064,78192
74807,296496
75330,241492
75574,29952
76302,106534
76468,293583
76585,297413
77183,6975
77291,7208
77525,257331
78074,213191
78422,123870
79640,256085
79744,172011
79906,134145
80057,296253
80123,177408
80633,114020
81168,42458
81250,28899
81479,74066
81797,191222
81969,205134
82336,35950
82426,40761
82498,122799
83226,33330
84060,156452
84472,76851
85447,120502
85563,181005
86639,296039
86829,47853
86913,162351
87454,25095
87475,20432
88049,303110
88422,68456
88506,6033
88679,14049
88685,154233
88707,17913
88822,67334
90291,58686
90350,67420
90415,134954
90970,172740
91688,284392
91742,24025
91886,72689
92412,154223
92722,120659
92723,111664
92953,210685
93724,256368
94708,132060
94889,93270
95105,137619
95406,205479
95477,13918
95625,138938
96295,232283
96979,197989
97810,214504
97989,73500
98575,290590
98642,297774
98829,62721
99065,87802
99369,303883
99493,169202
99497,167165
100813,109239
101401,3701
101564,171617
101672,103245
101801,59307
101953,65851
101962,50584
101982,206440
102257,150396
102858,153870
102861,299511
103321,80744
104491,67541
104641,305191
104807,13898
104815,207885
105130,59857
107114,47435
107904,282110
108195,289181
108383,130944
108794,277637
108868,255279
109297,439
109316,116476
110165,13377
110768,106208
111019,295410
111045,4329
111383,1063
111546,28126
111632,98989
111961,109618
112266,274490
112437,136954
112667,275612
112831,182355
113283,123753
113434,208938
113684,290090
114217,28282
114312,113646
114880,121069
114901,173127
115097,1870
115544,163168
116491,25543
116607,37484
116821,244128
116992,34186
117034,250885
117343,150791
117889,172875
118435,259621
118494,205655
118743,283655
118933,65890
119051,294849
119393,171913
119710,207753
119803,233589
121008,81653
122230,75704
122764,234450
123039,128243
123797,84587
124629,201272
124900,25563
125028,127173
125370,168743
126691,240664
127086,47297
127099,137308
127164,42774
127263,307175
127986,98715
128011,224088
128272,298353
128609,178047
128653,51934
128900,263438
129045,231988
129220,85568
129263,5147
129537,132968
130858,292729
131419,23760
131430,295398
132181,280614
132242,58589
132268,106435
132751,154509
132880,173232
133569,198390
133713,68519
134061,144578
134124,32839
134392,64995
135053,100213
135157,176826
135366,229593
136448,115436
136459,63618
136850,260216
137265,175568
138037,244547
138168,10578
138241,89916
138515,291937
138730,81102
139786,211005
140108,216618
140847,173649
141112,165654
141136,77670
141591,154774
142006,98253
142032,126901
142168,185712
143883,139011
144102,3004
144181,163422
144279,278847
144770,183070
145005,197447
145625,128891
145867,220154
145890,67320
145917,151573
146576,29667
146782,228828
147129,78238
147274,305316
148456,178563
150125,239809
150881,102723
151097,181805
153116,278738
153961,95253
154448,119577
154479,222865
154486,155863
154867,58535
155177,78514
155405,298825
155536,281334
155697,208298
156165,126957
156497,107287
156906,135782
157037,13551
157183,180990
157622,158521
158311,220904
158839,40129
159077,95992
159215,74841
159290,193153
160209,50556
160236,8361
160244,199885
160457,102971
160479,271638
160519,239742
161514,95466
162010,56704
162516,238867
162649,36769
162765,53473
163503,69052
164084,286253
164256,294703
164561,108500
164591,264521
164939,160944
165018,208906
165103,302286
165265,16575
166879,76916
166971,105532
167130,306491
167338,10726
167498,28244
167571,246464
168546,143846
168565,159842
168841,23943
169138,60293
169783,251319
169864,266719
169925,273868
170409,54217
170976,74496
172005,108983
173974,152897
174366,198777
174493,128134
174587,248722
174600,219934
174627,106738
174894,248210
175323,294702
175409,160987
175571,154122
176110,140497
177012,69764
177159,106286
178073,227694
178114,301422
178511,151575
178718,137337
178755,294721
179270,306824
181085,76662
181194,276697
181358,12488
181914,5453
182633,242446
182849,273857
183597,153916
183962,38293
184005,290947
184222,144476
184674,81359
185139,298756
185293,255262
186135,130489
186158,286282
186500,107135
187765,178558
187836,82293
188114,930
188533,163216
188548,2205
189800,180144
190024,279614
190379,250310
190396,94922
191635,235249
192394,43136
193790,172332
194528,18365
195549,10420
195615,273589
195711,84628
196307,192595
196613,179543
197050,191417
197208,64306
197553,96816
199368,141696
199697,150337
199869,150400
199965,74486
200502,62489
201165,31039
202022,132928
202271,149048
203201,293003
203990,23651
204053,210697
204702,139715
204826,24270
205097,190569
206015,219154
206171,32137
206231,83202
206738,268461
206923,292721
207148,78167
208412,114239
209587,26110
209660,203389
209831,56813
210928,144768
211115,185417
211305,200476
211475,7530
211528,63042
211785,33270
212135,287014
212366,21215
213076,291812
213262,247572
213819,162787
214764,133373
214885,222011
215580,25866
215742,59822
216088,182813
216181,299418
217305,150263
218400,99559
218566,112560
218738,119271
218981,72924
219892,6999
220387,302606
221140,17572
221216,190724
221236,39217
221701,154631
222183,230698
222353,252649
222412,33170
223023,93071
223052,34963
223459,65380
223467,241593
223966,5864
224445,47612
224480,275305
225338,130911
225407,101249
225593,261045
225711,162188
227186,170223
227217,69604
227966,161358
228326,125591
229531,212298
229534,251824
229563,161408
231566,203917
231761,43390
232110,207790
232827,5677
233476,293655
233544,69896
233675,215478
233982,251950
234288,108741
234887,112241
235257,51963
235296,304595
236571,29874
236611,277916
236751,7950
236889,273624
237173,103645
237430,13928
237734,208081
237912,215175
238100,22314
238380,112566
238409,135578
239038,1572
239146,166997
239428,285842
239860,277017
241048,204545
241076,27837
241123,235082
241490,252985
241734,21414
242686,172182
243709,6002
243750,136325
243930,167251
245467,258612
246155,299437
246254,204669
246310,69372
246331,223054
246514,48803
247240,56423
247832,62314
247972,34536
248069,114506
248823,306986
249759,63912
251342,180711
252550,240093
252560,93990
252804,72387
253156,168867
253163,81870
253468,183906
253700,162158
253814,279326
254825,209939
255056,174848
255595,291194
255866,47833
255897,204095
256256,265093
256830,90150
257463,216727
257668,240139
257797,92638
258118,114678
259250,162574
259899,278037
260113,143567
260841,197364
261640,281882
261948,116443
262079,172706
262240,141356
262287,107360
263107,209123
264677,269634
264715,306591
264950,30471
264996,156756
265287,275629
265343,165965
265464,194488
265540,11828
265728,268896
267762,283527
267797,287120
268203,92595
268302,101408
268406,219481
268526,23771
268895,113786
269214,217844
270017,76476
270072,246264
270139,49176
270329,129400
270708,123726
271115,74905
271569,157147
271771,113069
271999,179915
272749,82334
273905,122725
274613,144791
275328,108752
276164,188588
276308,209205
276368,231993
276392,187716
276797,206622
276809,244283
277550,229869
277961,274356
277975,231264
278130,75421
278384,98326
278403,302297
278533,108535
278669,102779
278884,193187
279080,237114
279262,279496
279270,255932
279384,111235
279742,87367
279776,137658
280760,99257
280819,137842
280918,61129
280983,300794
281477,307339
281806,276104
281822,237653
281974,178468
282283,270195
283537,184904
283938,253385
283992,67502
284597,301795
284654,305626
284720,54782
285223,258178
285346,45025
286342,57175
286677,297717
287411,275047
288617,286858
288968,69269
290034,266190
290054,103292
290320,142132
290429,177543
290905,271247
291206,56506
291825,276535
292640,194830
292966,262697
293005,55863
293330,81852
294038,58908
294146,161607
294163,239056
294179,57490
294194,277018
294996,95968
295036,264068
295552,119556
296023,135021
296158,44064
296610,92914
296696,100300
296846,219346
298937,178997
299028,101290
299257,167809
299668,113170
299843,261003
301213,49198
301787,205138
302315,217238
302353,16384
302594,161494
303145,290919
303192,52296
303203,149327
303924,127042
304063,65614
304809,101325
305326,75942
305422,7195
305608,288163
305767,183742
305772,119150
305831,188953
305917,172112
306380,150310
306703,16214
307116,118832
307149,287199
307384,181504
307435,49535
307590,271519
307891,206306
308296,177761
308725,132278
308733,183325
308748,151739
309126,126336
309305,102953
309315,230268
51,218907
108,73494
358,278899
393,29776
511,142223
1771,71290
2256,175122
2764,141992
2886,267052
3173,19321
3508,186095
3792,249379
3827,306270
3973,22195
5084,217712
5216,36274
5613,168678
5631,3215
5726,190390
5853,133532
6082,151111
6722,71806
7238,208429
7618,63654
7661,120218
7786,298097
7922,183554
8196,248640
8646,142884
8937,16419
9006,258645
9252,75388
9306,205028
9484,294962
9556,243993
9850,230455
11029,46189
12407,119997
12412,252976
12873,32907
13262,109394
13284,93313
13901,251083
13943,207504
14776,174717
15072,31012
15706,10846
16982,261831
18701,305704
18755,255184
19334,255372
19730,193101
20019,214731
20056,262609
20296,183530
20590,223599
20961,255326
21285,264837
21737,216659
21865,62473
21925,98552
22306,219594
22752,257948
23332,210638
23457,1722
23788,179872
23901,291284
24666,235457
24787,163821
25677,19409
26000,129856
26403,284378
26462,261886
26742,148520
27927,61860
28742,218803
28833,220890
29519,67877
31340,274423
31552,112270
31628,163403
32908,46491
32985,62419
33454,201097
33465,125976
33672,246533
35011,10891
35129,207266
35501,55667
35594,92973
36168,195858
36295,179186
36304,305661
37212,47429
38386,298191
39089,209821
39149,235634
39732,163865
40938,21634
41990,198884
42062,28025
42341,266562
42418,41808
42796,47012
43028,83219
43213,296753
43425,25706
43534,51542
43585,227459
43943,35017
44404,84817
46914,185664
47744,199649
47989,84396
49156,51727
49631,54594
49671,256076
49982,213932
50399,42342
50476,176563
51158,164155
51496,13775
53053,38096
53296,259642
54201,189022
54647,46649
54953,274793
55101,237750
55474,188070
56249,101465
56352,85047
56640,165446
56869,291130
57412,215893
58115,246686
58729,273295
58802,25655
59219,1365
59273,117700
59338,272576
59821,83636
60050,173063
60067,232913
60771,268915
60800,59731
61210,100495
62034,20268
62885,72978
62893,141261
63285,296297
63352,188863
63555,183242
63855,173455
64222,238375
64688,238064
64945,208258
64985,208285
65517,57540
65543,177456
66060,224864
66367,166873
67080,259552
67127,292517
67161,186560
68093,216611
68251,83938
68291,244694
68869,120645
68965,12424
69441,138980
70454,142282
70489,304760
71482,127066
71799,154222
73386,147186
73770,211521
74511,249432
75427,153327
75960,146221
76157,39417
76439,281299
76547,267519
76587,108675
77067,169772
77342,77458
77515,91722
78573,172567
78847,123681
79154,237568
79694,44992
79739,46977
80132,435
80657,235312
82217,299489
82487,293788
83009,20005
83181,257311
84134,120746
84200,285260
84757,128189
84763,140392
84912,294674
84949,120299
85074,269899
85531,103365
86692,290147
86902,26637
86945,100752
88192,103761
88260,217997
88430,191852
89946,127545
90085,1323
90671,305700
91110,37004
91338,290434
91529,191623
91632,32442
91999,217438
92171,268183
92310,183656
92562,70805
93603,119316
94113,125741
94144,232552
94181,61028
94593,255185
94773,237818
94938,239532
95296,10260
95871,4374
96881,133779
96901,95770
97572,211084
98810,212771
99195,19975
100282,244109
101552,199152
102448,62165
102704,126231
103285,145398
103322,108192
103420,130845
103789,89009
103811,220920
104539,232196
104673,135599
104989,289513
105966,59241
106177,170519
106211,146271
106427,238877
106454,48901
106492,267150
106773,213755
106938,228912
107339,41834
108059,33388
108246,81166
108510,177362
108710,302540
109746,56266
110142,306760
110527,139658
110618,159640
110879,142603
111247,94548
111716,11203
111752,20599
111980,56543
112272,118164
112371,291161
113210,236726
113470,59375
113471,73406
113481,163380
113611,266428
114108,51265
114228,11328
114927,56920
115186,107576
115461,188846
116250,200483
116341,103824
116909,145285
118098,56457
119415,202058
120191,74265
121487,283777
121519,138692
121747,36466
122000,302129
122108,140502
122427,115989
122664,48656
123226,237341
123321,156277
124748,306896
126243,155290
126425,32513
126455,244614
126521,269663
126551,83894
126978,228214
127946,33369
128043,179158
128557,84460
129120,294739
129994,61790
130035,83877
130321,163367
130477,24169
130672,36706
130884,216009
131991,93245
132292,32702
132443,208705
133492,303277
133767,24111
133948,127484
134361,30446
134763,7666
134845,182446
135057,136397
135195,233418
135846,238254
136244,89380
136393,85580
137223,107421
137689,119879
137697,80184
138121,122117
138651,277149
138725,158400
138835,197443
139099,150385
139980,229544
140315,109998
140529,245541
141092,206535
141470,280476
141550,191796
141676,102023
142100,247405
142551,121982
143045,257659
143070,215128
144257,87641
144275,230208
144708,228715
144807,44436
145599,92036
145892,186727
145983,206769
146617,33091
146869,4654
147032,154659
147983,231657
148253,205882
148297,83964
148390,266472
148545,38849
148683,16070
148867,257552
148926,119386
149527,250341
149818,12937
149906,159977
150228,269006
151096,236961
152249,303539
152307,218106
152839,14791
153064,57903
153787,214474
154278,112231
155076,119341
155098,7716
155168,294933
155778,249735
156837,172029
157013,157532
157054,285464
157224,266056
157229,196201
157475,102866
157963,71194
158483,196705
158583,117509
159157,40599
159595,34120
159908,46590
159975,157619
160925,134658
161001,81858
161204,185702
161342,198386
161700,52294
161924,280708
162259,45623
162493,118422
162671,256429
163594,188830
163766,191411
163808,92609
164221,285323
165286,62698
165426,185038
165548,84423
165692,91544
165980,125762
166277,79142
166510,236334
167287,161622
167354,303248
167382,263071
167711,98682
168162,90368
168941,219
168951,153308
169782,205657
170601,24383
173445,264286
174324,78718
174917,213308
175882,17626
176535,189756
176622,87983
177262,29195
177331,191138
178129,16704
178136,6188
178281,192477
178993,240425
179257,137867
179454,247589
179528,149025
179545,221780
179934,62781
180350,86171
181322,67941
182341,260359
182437,3174
182666,219607
182827,107900
182854,163073
183452,302824
183829,38864
184350,24891
184448,299641
185037,132510
185650,266922
186199,66160
186570,155152
186656,223303
187156,245071
187180,211478
187348,290557
187507,298491
187644,300489
188477,206191
188658,137866
189047,156952
189057,12441
189078,304926
189382,92541
189936,225382
190337,54347
190384,79257
190568,223376
190785,272038
190982,40811
191091,262986
192134,265383
192167,59490
193871,242082
194245,66878
194539,224502
194625,230778
195001,23297
195432,213251
195894,291755
196167,217494
196922,24369
197211,238717
197212,110782
197971,114738
198408,117040
199285,27026
199630,251620
200196,97545
200216,121576
200326,198803
201495,185851
201905,288679
202194,79564
202796,174072
203039,263920
203416,174685
203813,198846
203861,100923
203892,94338
204511,260669
204985,116422
205451,53017
205926,148508
206316,2128
207543,54618
207883,193775
207962,114214
208276,219586
208594,61972
208669,59042
208903,33471
208909,28906
209276,235928
210640,36318
211148,238193
211291,181103
211306,90338
211340,220047
211801,293895
211813,54972
212023,268879
212407,139248
212621,224381
212810,74100
213069,108193
213866,241144
214676,271092
214696,87048
214835,158694
215243,228210
216210,128197
216644,289880
216648,241361
217801,172558
218191,210469
218555,171055
218584,71439
218595,119381
219210,153679
219462,180565
219763,75684
220067,117322
220260,170559
220315,198035
220971,248630
221829,128207
222148,64955
222775,192037
225434,234200
225932,45770
226298,211818
226380,226134
226521,49438
227906,162384
228333,123529
228460,250033
229523,81208
229588,289327
229630,5772
230874,196375
231043,304913
231048,5921
231324,5255
232044,76084
232449,294434
232632,142209
232680,304689
232913,96596
233071,19087
233377,94090
233584,24225
233772,265035
234017,213563
234479,43280
236801,198733
237100,265754
237425,256833
238020,193708
238112,301744
238315,95291
239563,206891
239767,70433
240430,6118
240707,289212
240855,241455
241092,64615
241483,266244
242032,65328
242181,115363
242372,133988
243000,191961
243075,258094
243238,192105
244324,61771
245989,252430
246364,131049
247167,99857
247242,199800
247310,200265
247446,94837
247673,247001
248026,97248
248390,107859
248827,58885
249307,237257
249530,86892
249817,231905
250084,157869
250140,184889
250259,169085
250503,236268
250644,12677
251220,88043
252935,176694
253271,76119
253394,71187
253662,205786
254366,113716
254407,196345
254598,150185
254843,302077
256244,86519
256435,275454
256600,238986
256718,228288
257396,136222
257430,303681
257968,46361
258251,170460
258448,295006
258999,192349
259768,40493
260465,295449
260481,210869
260984,173259
261030,168419
261073,162583
261118,209413
261436,173022
262134,6768
262636,205606
262864,235865
263248,237890
263328,257397
263658,208121
263834,225207
264343,24142
265029,239237
265189,211984
265355,75321
266195,298659
266462,122437
266549,236906
266821,175415
268161,273897
268162,148598
268193,121058
268384,201974
268930,151889
270503,256724
270768,54879
271684,144843
271711,44410
272292,35655
272368,274686
272605,58110
273098,128737
273577,14669
273750,304168
275683,196900
275899,121143
276072,275344
276558,99831
276722,156248
277154,32062
277367,135071
277499,54827
277580,132873
277802,27182
278639,295408
278834,10178
279618,255487
279747,75106
280172,162135
280669,304965
281136,279056
281716,274995
281731,25022
281883,302095
282036,123564
282298,39747
282715,109626
282727,164329
282982,282104
283035,206317
285104,261766
285463,41014
286023,73680
286037,164319
286613,18123
286719,265073
287291,208577
287740,301071
287762,29847
289633,114657
290196,159396
290296,215664
290397,152999
290497,254723
291418,190565
291913,130155
292086,233443
292258,128863
292520,174341
292560,226867
292668,229046
292780,126267
293062,200103
293677,254261
294020,59672
294689,22104
294768,88356
294841,154839
294870,260973
295351,7725
295881,73761
296828,145413
296926,249471
297413,220553
297446,265465
297683,297970
297832,120687
297929,78917
298457,209196
299769,119793
300195,189357
300239,219409
300404,253244
301036,3913
301106,280937
301274,159635
302426,282738
302704,221754
303406,182321
303699,3126
303818,168602
304182,93815
304206,141800
305045,60141
305197,259315
305305,116319
305490,66624
305541,265950
305952,102852
306080,35843
306547,102056
306949,177613
307310,235102
307666,302198
307778,7361
307873,216427
308131,82023
308409,263157
308791,181176
309450,46524
1125,278329
2422,235616
2670,298226
3174,160703
3248,129029
3631,109421
4427,123234
4495,165861
4670,236849
4952,224387
5223,164362
5569,135643
5573,51352
6629,120490
6736,215227
6926,280114
7375,76105
8403,207094
8702,235072
8708,51072
9307,266102
9446,178039
9509,134027
10010,41329
10209,145757
10575,287193
12016,158280
12134,137665
12183,149020
12268,89384
12368,129783
12488,103690
12720,12400
12998,305065
13449,98427
13583,51917
13613,183531
13921,264483
14066,62144
14131,91180
14486,286256
15388,208302
15434,45429
15520,30615
15977,203379
16215,218118
16553,40071
16857,254439
17049,229323
17204,142186
17370,156596
17584,90056
18019,64562
18914,56537
19087,247978
19297,226535
20048,181869
20866,38613
21792,54354
22211,67422
23168,209959
23508,32433
23511,69219
25295,246908
25723,173687
26554,66948
26587,117584
27228,233494
27948,69232
28249,248473
28508,186018
28586,306643
28995,261564
30274,201910
30321,186399
30899,303088
31441,240122
32223,132511
32617,54816
33036,243169
33140,304051
34045,61458
34137,140240
34191,80038
34907,286868
35047,236308
35339,238584
35834,50217
36025,186025
36173,179078
37338,148934
37393,288954
37552,297311
37997,277048
38683,14804
38892,73086
38972,28560
39604,184251
40135,20477
40237,139205
40492,19089
40810,244789
41083,44731
41527,175612
42131,151922
42812,194659
43493,185159
43577,289719
44640,172693
44669,178045
44967,291940
45244,202088
45251,242999
45276,124720
45510,155858
46745,107513
48105,230430
49162,146775
49494,288819
49866,151630
49977,105524
50054,5861
50108,220394
50260,246965
50273,284157
50979,137637
51088,153165
51162,74836
51378,64771
51603,278399
51774,224546
52247,35362
52406,103584
52734,271270
52741,164375
52921,208696
53476,88224
54192,96546
54838,220080
54843,122006
55042,293945
55505,180446
56296,219704
57208,266275
57410,11278
57641,180071
57830,212910
57935,166150
58351,212719
58515,66031
58690,110207
58724,138808
59265,218151
59565,299037
60090,281670
60126,108218
60281,14111
60333,237902
60953,280836
61810,220902
63232,141361
64907,293734
65358,290535
65704,90505
65921,183193
65960,69717
65984,243365
66380,61716
66565,178904
66963,266717
67383,163276
67396,250020
67518,287059
68384,188920
68713,55288
69095,42056
72425,39501
72594,351
72964,57443
73969,217610
74035,263539
75079,110638
75136,8220
76628,180167
76643,220539
77301,90280
77870,18863
78356,146459
78358,302399
78983,100119
79516,61425
79630,92582
79647,47436
79674,91813
79814,48625
79888,291709
80144,181763
80972,283706
81120,65050
83206,46091
83561,194864
83738,228357
85282,18914
85284,261328
85915,118204
86186,190790
86286,140394
86734,278172
87039,227469
87201,90751
87236,76032
87459,228465
87483,303391
87671,248804
88796,87274
89255,289272
89450,104744
89733,264998
89741,186032
89785,238817
90937,252374
91145,201930
93150,43416
93440,129846
93535,296735
93605,296284
93659,295560
93889,162629
94365,182571
95239,212163
95300,182791
96052,193044
96695,193705
97421,43863
98110,169684
98148,168579
98608,66358
98707,160664
98855,3510
99878,270026
100008,82747
100251,295026
100439,242574
101276,133494
101540,176407
101634,42509
102058,122345
102355,180472
102736,269594
103144,224033
103450,143947
103672,76333
103772,285332
103968,16021
104132,99638
104189,13163
104269,98290
105067,92367
105405,170452
105446,34124
105587,62984
105949,150353
106156,275837
106204,304330
106793,264643
107771,56595
107834,100377
108002,63968
108266,200062
108523,197229
108576,160796
109258,247493
109550,24209
109763,147373
110064,139225
110565,219894
111054,87974
111140,269601
111590,143971
111979,274364
112036,230183
112381,145294
112489,223692
113441,204283
114411,155321
114807,176724
115750,60320
116013,24124
116063,45159
116663,104410
116765,185211
116956,4641
117555,50711
117675,49526
117848,130848
118902,306120
119279,84211
